対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
石川,2023/11/03 16:44:20,東京都,男,1963,,"1,200万円以上 1,500万円未満",夫婦2人,2泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,2泊,,,,,,,,,"自家用車, 飛行機",1,0,0,0,1,0,0,,0,0,0,0,,,,,初めて,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"40,000円以上 50,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,,4,,,,,,8,機会があれば行きたい,特に無し,小松空港,同意する,,,,,,,1963,,,,,,
石川,2023/11/04 15:28:35,神奈川県,女,1996,,200万円以上 300万円未満,自分ひとり,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,,,,,11回目以上,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,使わない,,,,,,,,,,,,5,小松サポーターズクラブの特典が良い,,,,,5,また行きたい（1年以内）,特になし お寿司,小松空港,同意する,,,,,,,1996,,,,,,
石川,2023/11/04 16:04:04,福岡県,女,1984,,300万円以上 400万円未満,恋人,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,金沢駅から1本で来れたので、移動が楽になるだった。,,,初めて,"地元の美味しいものを食べる, 名所、旧跡の観光",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック, Instagram",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,5,欲しい商品が購入出来た。,飲食店が少ない。,,,,10,機会があれば行きたい,飲食店が割高だと感じました。 21世紀美術館,小松空港,同意する,,,,,,,1984,,,,,,
石川,2023/11/04 17:14:59,神奈川県,男,1978,,"1,000万円以上 1,200万円未満",自分ひとり,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,レンタカーを借りたが色々な所を観光出来て楽しく移動出来ました。,,,初めて,その他スポーツ（ゴルフ、テニスなど）,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"観光展・物産展, インターネット・アプリ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"10,000円以上 20,000円未満",,"50,000円以上 100,000円未満",,,,,,,,,,,,5,色々ありお土産に苦労しなかった。,分かりやすい案内看板がとても良い‼️,,,,10,また行きたい（1年以内）,美味しい物や温泉と最高でしたー 友人,小松空港,同意する,,兼六園,,,,,1978,,,,,,
石川,2023/11/05 16:39:34,東京都,女,1997,,200万円以上 300万円未満,母　妹弟,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,,,,2～5回目,"まちあるき、都市散策, 友人・親戚を訪ねる",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,使わない,,,,,,,,,,,,3,,,,,,7,機会があれば行きたい,海鮮以外のグルメ,小松空港,同意する,,,,,,,1997,,,,,,
石川,2023/11/05 19:39:32,千葉県,男,1972,,"1,000万円以上 1,200万円未満",中学生以下連れの家族,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,"在来線, 飛行機",0,0,0,1,1,0,0,,0,0,0,0,5,アクセスしやすい,,,2～5回目,"地元の美味しいものを食べる, 名所、旧跡の観光",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック, インターネット・アプリ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,"30,000円以上 40,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,,,,,,9,また行きたい（1年以内）,のどぐろのお刺し身を離陸直前まで食べられるカウンター,小松空港,同意する,,なし,,山代温泉,,,1972,,,,,,
石川,2023/11/06 21:49:58,千葉県,女,1972,,"1,200万円以上 1,500万円未満",中学生以下連れの家族,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,高速道路があり、便利だったから,,,初めて,"地元の美味しいものを食べる, 名所、旧跡の観光, まちあるき、都市散策",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"1,000円未満",,,,,,,,,,,,4,あともう少し商品が充実していると嬉しい（九谷焼や温泉の素、ご当地キャラクターグッズ、和菓子など）,ガチャコーナーが楽しめたから,,,,10,また行きたい（1年以内）,次は蟹も食べたいし、茶屋街でお茶もしたいです。和服も着てみたい。和倉温泉や棚田、夏のキリコ祭りにも行きたいです。 金沢駅は圧巻だったし、食事も充実していて、観光も車で回りやすかった。魅力的な観光地がたくさんある。人も温かかったです。,小松空港,同意する,,,,松井秀喜ミュージアム、山代温泉,,,1972,,,,,,
石川,2023/11/07 19:07:46,福岡県,女,1963,,700万円以上 800万円未満,娘,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,,,,,初めて,"地元の美味しいものを食べる, 名所、旧跡の観光",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,4,お土産が揃ってた,小さな空港なのに色々あった,,,,7,機会があれば行きたい,特になし グルメ,小松空港,同意する,,,,,,,1963,,,,,,
石川,2023/11/07 19:08:17,福岡県,女,1987,,600万円以上 700万円未満,親,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,"自家用車, 飛行機",1,0,0,0,1,0,0,,0,0,0,0,,,,,初めて,"地元の美味しいものを食べる, 名所、旧跡の観光, 買い物、アウトレット",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ, 友人・知人",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"50,000円以上 100,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,5,金沢にないお土産がたくさん売っていた,お店がたくさんあった。,,,,10,また行きたい（1年以内）,特になし 美味しい食べ物、お土産がたくさんあった。移動もしやすかった。,小松空港,同意する,,小松空港,,兼六園,,,1987,,,,,,
石川,2023/11/07 19:31:42,東京都,男,1968,,"1,200万円以上 1,500万円未満",自分ひとり,日帰り,福井県,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,時間のロスが少ない為,,,11回目以上,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,使わない,,"1,000円以上 3,000円未満",,,,,,,,,,,,3,飲食店の営業時間が短い,ビジネスエリアが有るので,,,,8,機会があれば行きたい,お弁当を充実してほしい 田舎が金沢なので,小松空港,同意する,,,,,,,1968,,,,,,
石川,2023/11/07 21:35:20,愛媛県,男,1962,,"1,200万円以上 1,500万円未満",夫婦2人,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,ドライバー＆バスガイドがとても良かった。,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡の観光, まちあるき、都市散策",0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,観光パンフレット・ポスター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,"50,000円以上 100,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,,3,,,,,,5,機会があれば行きたい,特になし,小松空港,同意する,,,,,,,1962,,,,,,
石川,2023/11/08 16:49:14,千葉県,女,1988,,500万円以上 600万円未満,自分ひとり,4泊以上,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,4泊以上,,,,,,,,,新幹線,0,0,1,0,0,0,0,,0,0,0,0,,,,,2～5回目,"地元の美味しいものを食べる, 友人・親戚を訪ねる",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,（小松空港利用してないんだけどなー）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,使わない,,使わない,,,,,,,,,,,,3,小松空港利用してない,小松空港利用してない,,,,5,機会があれば行きたい,海鮮,小松空港,同意する,,（小松空港利用してない）,,（小松空港利用してない）,,,1988,,,,,,
石川,2023/11/09 7:04:05,鹿児島県,男,1991,,300万円以上 400万円未満,職場の同僚,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,金沢市に宿泊しておりましたが、高速道路からのアクセスもスムーズで快適でした。,,,初めて,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 名所、旧跡の観光",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,新聞・雑誌・ガイドブック,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"3,000円以上 5,000円未満",,,,,,,,,,,,3,行程の関係でお土産を購入する機会が少なかったため、もう少し充実しているとありがたかった。,周りやすいスペース感やパネルの展示,,,,8,機会があれば行きたい,海鮮のイメージ（カニ）が強くありましたが、能登牛も美味しくいただきました。ぜひ、こちらのPRも空港でも力を入れてください。 今回の行程では、能登半島へ訪問しましたが豊かな自然を感じました。ワイナリーにも訪問しましたが、土地ならではの話・物に触れ素敵な時間となりました。,小松空港,同意する,,,,,,,1991,,,,,,
石川,2023/11/09 12:04:41,埼玉県,男,1983,,"1,000万円以上 1,200万円未満",職場の同僚,1泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,1泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,能登空港使いましま。ふるさとタクシーで真っ直ぐ能登空港に到着した,,,11回目以上,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,能登空港使ってます,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,"5,000円以上 10,000円未満",,使わない,,,,,,,,,,,,3,,,,,,5,また行きたい（1年以内）,魚が美味しい,小松空港,同意する,,,,能登空港使ってます,,,1983,,,,,,
石川,2023/11/09 17:56:56,千葉県,男,1982,,800万円以上 900万円未満,団体旅行,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,,,,初めて,その他スポーツ（ゴルフ、テニスなど）,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,観光協会等の案内所,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,"5,000円以上 10,000円未満",,"10,000円以上 20,000円未満",,,,,,,,,,,,3,,,,,,8,機会があれば行きたい,美味しかったです,小松空港,同意する,,,,,,,1982,,,,,,
石川,2023/11/09 18:29:31,千葉県,男,1953,,400万円以上 500万円未満,団体旅行,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,小松空港から金沢駅間のバス発着本数が、多く便利でした。,,,2～5回目,その他スポーツ（ゴルフ、テニスなど）,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"インターネット・アプリ,",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,,,,,,,,,,,4,お土産商品が多く、食事箇所についても満足でした。,施設案内が最適と思いました。,,,,7,機会があれば行きたい,特になし 友人、ゴルフ仲間,小松空港,同意する,,,,,,,1953,,,,,,
石川,2023/11/09 18:33:49,神奈川県,男,1974,,"1,000万円以上 1,200万円未満",自分ひとり,2泊,福井県,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,空いている,,,11回目以上,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,タクシードライバーや地元の人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,駅が開発されて来て、飲食店なども増えて来ているところ。,,,,,7,また行きたい（1年以内）,海産物 食事のおいしさ,小松空港,同意する,,,,,,,1974,,,,,,
石川,2023/11/10 9:42:36,福井県,男,1980,,100万円未満,恋人,2泊,福井県,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,レンタカー,0,1,0,0,0,0,0,,0,0,0,0,5,楽しかった,,,11回目以上,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター, インターネット・アプリ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,,面白い,,,,8,また行きたい（1年以内）,魚 自然,小松空港,同意する,,,,,,,1980,,,,,,
石川,2023/11/11 10:00:28,石川県,男,1978,,200万円以上 300万円未満,団体旅行,1泊,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,,,,,2～5回目,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,観光展・物産展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"10,000円以上 20,000円未満",,"5,000円以上 10,000円未満",,,,,,,,,,,,5,,,,,,10,また行きたい（1年以内）,無し,小松空港,同意する,,,,,,,1978,,,,,,
石川,2023/11/11 10:14:25,神奈川県,男,1959,,800万円以上 900万円未満,夫婦2人,2泊,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,,,,2～5回目,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"100,000円以上",,"5,000円以上 10,000円未満",,,,,,,,,,,,4,,,,,,8,機会があれば行きたい,カニ,小松空港,同意する,,,,,,,1959,,,,,,
石川,2023/11/11 16:50:43,千葉県,男,1972,,700万円以上 800万円未満,小学生以下連れの家族,2泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,特に不便はありませんでした。,,,2～5回目,"名所、旧跡の観光, 友人・親戚を訪ねる",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5,000円以上 10,000円未満",,"1,000円未満",,,,,,,,,,,,4,特に不便はありませんでした✨,特に不便はありませんでした。,,,,8,また行きたい（1年以内）,なし 食事,小松空港,同意する,,直接、行きました。,,金沢,,,1972,,,,,,
石川,2023/11/11 17:09:55,鹿児島県,女,1966,,"1,000万円以上 1,200万円未満",夫婦2人,3泊,岐阜県,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,,,,初めて,"地元の美味しいものを食べる, 名所、旧跡の観光",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,観光協会等の案内所,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,,,,,,,,,,,5,,,,,,10,また行きたい（1年以内）,海鮮,小松空港,同意する,,,,,,,1966,,,,,,
石川,2023/11/11 18:49:10,福岡県,女,2001,,800万円以上 900万円未満,職場の同僚,1泊,石川県外には泊まらない,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,"レンタカー, 飛行機",0,1,0,0,1,0,0,,0,0,0,0,5,案内がスムーズだったから,,,初めて,スポーツ観戦や芸術鑑賞（コンサート等）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"20,000円以上 30,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,4,,,,,,7,機会があれば行きたい,もっとInstagramとかで情報を発信してほしい,小松空港,同意する,,,,,,,2001,,,,,,
石川,2023/11/11 19:05:39,鹿児島県,女,1966,,"1,200万円以上 1,500万円未満",夫婦2人,3泊,岐阜県,金沢エリア  （湯涌温泉、深谷温泉、犀川温泉など）,1泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,,,,初めて,"地元の美味しいものを食べる, 名所、旧跡の観光",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"観光パンフレット・ポスター, 観光協会等の案内所",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,"10,000円以上 20,000円未満",,"10,000円以上 20,000円未満",,,,,,,,,,,,5,,,,,,10,また行きたい（1年以内）,海鮮 海鮮が美味しい,小松空港,同意する,,,,,,,1966,,,,,,
石川,2023/11/12 9:19:53,神奈川県,女,1997,,200万円以上 300万円未満,自分ひとり,2泊,石川県外には泊まらない,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,2泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,EVバスがかっこよかった,,,2～5回目,まちあるき、都市散策,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,インターネット・アプリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"10,000円以上 20,000円未満",,使わない,,,,,,,,,,,,4,,空いている、エポスカードで入れるラウンジがある,,,,8,機会があれば行きたい,普通電車を増やしてほしい 福井県は穴場観光地,小松空港,同意する,,,,,,,1997,,,,,,
石川,2023/11/12 10:01:56,東京都,男,1985,,800万円以上 900万円未満,親,4泊以上,石川県外には泊まらない,能登エリア （和倉温泉、七尾市、輪島市、珠洲市など）,3泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,4,スムーズに移動出来たこと,,,2～5回目,友人・親戚を訪ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,"30,000円以上 40,000円未満",,"10,000円以上 20,000円未満",,,,,,,,,,,,5,清潔感とお土産が充実,清潔感で満足,,,,10,また行きたい（1年以内）,海鮮丼 空気と神社,小松空港,同意する,,,,,,,1985,,,,,,
石川,2023/11/12 10:20:13,千葉県,男,1981,,"1,500万円以上",小学生以下連れの家族,2泊,福井県,加賀エリア （山代温泉、山中温泉、片山津温泉、粟津温泉、辰口温泉、加賀市、小松市など）,1泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,,0,0,0,0,5,,,,初めて,"温泉や露天風呂, 地元の美味しいものを食べる, テーマパーク（遊園地、動物園、博物館など）, 各種体験（手作り、果物狩りなど）",0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"新聞・雑誌・ガイドブック, 観光パンフレット・ポスター, 観光協会等の案内所",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,"20,000円以上 30,000円未満",,"1,000円以上 3,000円未満",,,,,,,,,,,,5,,,,,,10,機会があれば行きたい,金沢野菜、かにづくし的なコース料理、古風な町と雪の景色,小松空港,同意する,,こまつの杜,,,,,1981,,,,,,
石川,2023/11/12 11:33:38,石川県,男,1975,,400万円以上 500万円未満,夫婦2人,日帰り,石川県外には泊まらない,石川県内には宿泊しない,石川県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,,0,0,0,0,,,,,11回目以上,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, お祭りやイベントへの参加・見物, まちあるき、都市散策, ドライブ・ツーリング",0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"観光展・物産展, 観光連盟やDMOのHP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,使わない,,使わない,,,,,,,,,,,,3,,,,,,10,石川県在住,特になし,小松空港,同意する,,,,,,,1975,,,,,,
